id;anzahl_sitze;erstzulassung;farbe;feinstaubplakette;getriebe;hubraum;karosserieform;km;kraftstoff;leistung_ps;marke;modell;preis;schadstoffklasse;tueren
hyundai-i20-1-0-turbo-7-dct-advantage-mod-20-klima-dab-apple-benzin-blau-498af406-d66b-42af-86ff-f63c8bbfe839;5.0;;Blau;4 (Grün);Automatik;998.0;Kleinwagen;;Super 95;101.0;Hyundai;i20;14890.0;Euro 6d-TEMP;5.0
seat-leon-st-fr-1-4-tsi-led-scheinw-alcantara-1-hand-benzin-weiss-9965079c-1071-4fa4-9f3c-22a168339aca;5.0;2014.0;Weiß;4 (Grün);Schaltgetriebe;1395.0;Kombi;150000.0;Super 95;140.0;SEAT;Leon;9999.0;Euro 5;4.0
subaru-xv-2-0d-comfort-diesel-rot-9cbdbb43-2251-43db-a761-a670a005d65f;5.0;2014.0;Rot;4 (Grün);Schaltgetriebe;1998.0;SUV/Geländewagen/Pickup;48000.0;Diesel (Rußpartikelfilter);147.0;Subaru;XV;12790.0;Euro 5;5.0
bmw-316-3er-nr-93507km-tuev-bis-01-2022-benzin-grau-5bd69859-3658-4472-b429-6cb17f7c0c74;5.0;2004.0;Grau;4 (Grün);Schaltgetriebe;1796.0;Limousine;93507.0;Benzin;116.0;BMW;316;4890.0;Euro 4;4.0
peugeot-308-sw-bluehdi-120-stop-start-style-diesel-grau-8f6fd36d-43de-4d37-8f53-fca0d8a7cf46;5.0;2015.0;Grau;4 (Grün);Schaltgetriebe;1560.0;Kombi;240221.0;Diesel (Rußpartikelfilter);120.0;Peugeot;308;5950.0;Euro 6;4.0
opel-corsa-edition-2000-cool-benzin-silber-4306f9a6-a5d3-4393-bdd3-bbcb40a8be46;5.0;2000.0;Silber;4 (Grün);Schaltgetriebe;1199.0;Kleinwagen;175300.0;Super 95;65.0;Opel;Corsa;550.0;Euro 4;4.0
opel-astra-j-sports-tourer-energy-xenon-navi-temp-shz-diesel-grau-0f138b84-fd55-44b8-89c3-832d5ad628d3;5.0;2014.0;Grau;4 (Grün);Schaltgetriebe;1956.0;Kombi;91500.0;Diesel (Rußpartikelfilter);165.0;Opel;Astra;8999.0;Euro 5;4.0
mercedes-benz-e-350-cgi-be-navi-temp-memory-pdc-kam-shz-xenon-benzin-braun-6fc1318b-b2dd-43f9-bae5-e3e2ed9055ed;5.0;2009.0;Braun;4 (Grün);Automatik;3498.0;Limousine;104800.0;Super 95;292.0;Mercedes-Benz;E 350;12499.0;Euro 5;4.0
mercedes-benz-v-250-marco-polo-250-d-4matic-edition-diesel-weiss-e19407d6-2210-404c-9904-59768b2acb14;5.0;2020.0;Weiß;4 (Grün);Automatik;2143.0;Van/Kleinbus;2999.0;Diesel;190.0;Mercedes-Benz;V 250;78950.0;Euro 6c;4.0
mercedes-benz-sprinter-319-cdi-dautel-kipper-diesel-grau-4f41f114-6bf9-4355-b05e-471046b98cd5;7.0;2020.0;Grau;4 (Grün);Automatik;2987.0;;2999.0;Diesel;190.0;Mercedes-Benz;Sprinter;57884.0;Euro 6;4.0
mercedes-benz-v-250-marco-polo-250-d-4matic-edition-diesel-weiss-2456d247-f46c-4ebc-86a5-b44b02c2a4f9;5.0;2020.0;Weiß;4 (Grün);Automatik;2143.0;;2999.0;Diesel;190.0;Mercedes-Benz;V 250;78950.0;Euro 6c;4.0
opel-karl-edition-benzin-grau-b5851476-f769-46f0-b629-25b519160bff;0.0;2015.0;Grau;Keine;Schaltgetriebe;999.0;Limousine;51094.0;Super 95;75.0;Opel;Karl;6990.0;Euro 6;5.0
opel-corsa-e-edition-benzin-weiss-3307d44e-e0e8-44e0-b24f-f291becd18fe;0.0;2016.0;Weiß;Keine;Schaltgetriebe;1229.0;Limousine;19146.0;Super 95;69.0;Opel;Corsa;9700.0;Euro 6;5.0
seat-arona-xcellence-1-0-tsi-navi-pdc-led-kamera-uvm-benzin-weiss-92f34a50-1dff-4c65-9af1-c77a03558763;5.0;2019.0;Weiß;4 (Grün);Schaltgetriebe;999.0;SUV/Geländewagen/Pickup;9170.0;Normal/Benzin E10 91 (Rußpartikelfilter);95.0;SEAT;Arona;16890.0;Euro 6d-TEMP;5.0
mercedes-benz-v-300-d-4m-exclusive-edition-sitzklima-memory-panodach-diesel-schwarz-4d5a0b6c-2e41-4edd-b7f2-d6f8d8771852;6.0;2020.0;Schwarz;4 (Grün);Automatik;1950.0;Kombi;4000.0;Diesel (Rußpartikelfilter);239.0;Mercedes-Benz;V 300;84802.0;Euro 6d-TEMP;5.0
mercedes-benz-gla-200-progressive-r-kamera-mbux-navi-led-keyless-benzin-weiss-3087c7c1-251d-43e0-a683-95606d0bdb8f;5.0;2020.0;Weiß;4 (Grün);Automatik;1332.0;;8000.0;Super 95 (Rußpartikelfilter);163.0;Mercedes-Benz;GLA 200;40960.0;Euro 6d;5.0
mercedes-benz-gle-350-d-4m-amg-line-panodach-r-kamera-mbux-ahk-diesel-weiss-9a1efe16-e0fa-4de9-8fc0-26079ffb65b6;5.0;2020.0;Weiß;4 (Grün);Automatik;2925.0;;8000.0;Diesel (Rußpartikelfilter);272.0;Mercedes-Benz;GLE 350;74736.0;Euro 6d;5.0
mercedes-benz-v-300-d-4m-exclusive-edition-sitzklima-memory-panodach-diesel-schwarz-e2c564ac-5553-40d5-bce9-93a0bb1d1b4c;6.0;2020.0;Schwarz;4 (Grün);Automatik;1950.0;Van/Kleinbus;4000.0;Diesel (Rußpartikelfilter);239.0;Mercedes-Benz;V 300;84802.0;Euro 6d-TEMP;5.0
mercedes-benz-e-350-e-amg-line-panodach-comand-r-kamera-led-shz-benzin-schwarz-30e0a521-a9fd-47b4-922a-e8c4d7291085;5.0;2018.0;Schwarz;4 (Grün);Automatik;1991.0;Limousine;23307.0;Strom;211.0;Mercedes-Benz;E 350;41360.0;Euro 6;4.0
mercedes-benz-a-180-d-limousine-amg-line-edition1-p-dach-burmester-diesel-weiss-c3fa6873-c926-4e39-acc8-b1c78732973d;5.0;2020.0;Weiß;4 (Grün);Automatik;1461.0;Limousine;8000.0;Diesel (Rußpartikelfilter);116.0;Mercedes-Benz;A 180;39985.0;Euro 6d-TEMP;4.0
peugeot-508-sw-gt-2-0-180-eat8-hdi-kamera-hi-focal-e6d-t-diesel-grau-24de0d8c-72dc-464d-ab9a-c148f58c397d;5.0;2019.0;Grau;4 (Grün);Automatik;1997.0;Kombi;16700.0;Diesel (Rußpartikelfilter);179.0;Peugeot;508;29990.0;Euro 6d-TEMP;5.0
peugeot-508-allure-gt-line-180-eat8-pt-kamera-hi-eu6d-te-benzin-blau-ac900e47-5d2d-404d-adeb-fb524eefc547;5.0;2019.0;Blau;4 (Grün);Automatik;1598.0;Limousine;6550.0;Super 95;181.0;Peugeot;508;23490.0;Euro 6d-TEMP;5.0
toyota-yaris-1-0-comfort-kamera-klima-benzin-weiss-ccc54086-2a0f-48fa-be70-0c0d74491ca6;5.0;2020.0;Weiß;4 (Grün);Schaltgetriebe;998.0;Kleinwagen;10.0;Super 95;69.0;Toyota;Yaris;11288.0;Euro 6d-TEMP;5.0
audi-rs-q8-441-600-kw-ps-tiptronic-nachradar-benzin-schwarz-f048a05e-9ec3-4017-94c7-f890f714eac0;0.0;;Schwarz;Keine;Automatik;3996.0;;;Super 95;600.0;Audi;RS Q8;169682.0;Keine;0.0
audi-a4-avant-s-line-40-tdi-quattro-140-190-kw-ps-s-t-diesel-weiss-7c6acf30-6ac1-4fd5-a15c-03387e9c1ac5;5.0;;Weiß;4 (Grün);Automatik;1968.0;Kombi;;Diesel (Rußpartikelfilter);190.0;Audi;A4;67187.0;Keine;5.0
audi-a4-avant-launch-edition-40-tdi-quattro-140-190-kw-diesel-grau-a10eebbf-eb53-4273-b0d5-5128ba7212ca;5.0;;Grau;4 (Grün);Automatik;1968.0;Kombi;;Diesel (Rußpartikelfilter);190.0;Audi;A4;67641.0;Euro 6d-TEMP;5.0
renault-clio-experience-lpg-autogas-55-cent-tanken-navi-autogas-lpg-schwarz-493eac68-1173-4d97-b993-f9cf3100b963;5.0;2016.0;Schwarz;4 (Grün);Schaltgetriebe;898.0;Limousine;45000.0;Flüssiggas/Autogas (LPG) / Super Plus 98 / Super E10 95 / Super 95 / Erdgas L;90.0;Renault;Clio;11000.0;Euro 6;5.0
mitsubishi-l200-doppelkabine-basis-komfort-paket-automatik-diesel-weiss-1b14ebb2-6e88-466e-a444-5fac63cf8a09;5.0;;Weiß;4 (Grün);Schaltgetriebe;2268.0;SUV/Geländewagen/Pickup;;Diesel;150.0;Mitsubishi;L200;28480.0;Euro 6d-TEMP;4.0
skoda-superb-combi-1-4-tsi-iv-hybrid-style-ahk-nav-matrix-led-elektro-benzin-schwarz-c4415b9a-2bd5-4955-9bfb-d455bdf6c1ae;5.0;2020.0;Schwarz;4 (Grün);Automatik;1395.0;Kombi;6730.0;Super 95;156.0;Skoda;Superb;40889.0;Euro 6d-TEMP;5.0
mitsubishi-space-star-diamant-edition-1-2-cleartec-5-gang-benzin-orange-dacfb796-a2ce-4317-b33e-cf7218e4de2e;5.0;2017.0;Orange;4 (Grün);Schaltgetriebe;1193.0;Limousine;36834.0;Super 95 / Super E10 95;80.0;Mitsubishi;Space Star;7990.0;Euro 6;5.0
volkswagen-caddy-kasten-2-0-tdi-klima-ganzjahresreifen-zv-diesel-weiss-106298dc-3aac-41e6-9481-e2cea8080631;2.0;2016.0;Weiß;4 (Grün);Schaltgetriebe;1968.0;Transporter;63734.0;Diesel (Rußpartikelfilter);102.0;Volkswagen;Caddy;12989.0;Euro 6;4.0
hyundai-tucson-n-line-2wd-dct-navi-kamera-krell-led-benzin-grau-1d4eff1b-7e4d-418d-9291-72ee2360194f;5.0;2020.0;Grau;Keine;Automatik;1591.0;SUV/Geländewagen/Pickup;90.0;Super 95 (Rußpartikelfilter);177.0;Hyundai;Tucson;30990.0;Keine;4.0
hyundai-tucson-trend-2wd-navi-kamera-benzin-grau-f9de19be-3b27-4024-ae1b-546297d5b3c4;5.0;2020.0;Grau;Keine;Schaltgetriebe;1591.0;SUV/Geländewagen/Pickup;48.0;Super 95 (Rußpartikelfilter);177.0;Hyundai;Tucson;20990.0;Keine;4.0
mercedes-benz-marco-polo-olo-250-d-4matic-edition-diesel-weiss-067f4977-2576-451f-981d-32a706d3c46a;5.0;2020.0;Weiß;4 (Grün);Automatik;2143.0;;2999.0;Diesel;190.0;Mercedes-Benz;Marco Polo;78950.0;Euro 6c;4.0
bmw-318-i-touring-bbs-alu-glasdach-tuev11-21-pdc-sport-benzin-schwarz-94df62aa-fa15-41a2-9ad2-abbb51410e7a;5.0;2003.0;Schwarz;4 (Grün);Schaltgetriebe;1995.0;Kombi;209000.0;Super 95;143.0;BMW;318;2590.0;Euro 4;4.0
ford-fusion-viva-1-hand-service-voll-klima-tuev01-21-benzin-gold-bafb2f4b-12f0-4925-b7fa-0c942263025b;5.0;2003.0;Gold;4 (Grün);Schaltgetriebe;1388.0;Kleinwagen;114500.0;Super 95;80.0;Ford;Fusion;2490.0;Euro 4;4.0
hyundai-tucson-trend-2wd-navi-rueckfahrkamera-benzin-weiss-f0d31f71-107d-4dac-be80-f19298d0a577;5.0;2020.0;Weiß;Keine;Schaltgetriebe;1591.0;Sonstige;50.0;Super 95 (Rußpartikelfilter);177.0;Hyundai;Tucson;20990.0;Keine;4.0
hyundai-i30-n-line-navi-kamera-carplay-benzin-grau-1df86cc4-bfe6-472a-ad2a-0a91b7e96078;5.0;2020.0;Grau;Keine;Schaltgetriebe;998.0;Sonstige;31.0;Super 95 (Rußpartikelfilter);120.0;Hyundai;i30;18490.0;Keine;4.0
volkswagen-crafter-mr-hd-2-0-tdi-100-kw-6-gang-ahk-tachograph-klima-diesel-weiss-5b12d5e1-60f6-4d0e-b7a4-c6e015fb7bbf;2.0;2015.0;Weiß;4 (Grün);Schaltgetriebe;2000.0;Transporter;76251.0;Diesel (Rußpartikelfilter);136.0;Volkswagen;Crafter;18949.0;Euro 5;4.0
mercedes-benz-glc-250-4m-exclusive-voll-led-navi-r-kamera-shz-benzin-schwarz-17005cc5-bbe6-4291-bd4c-429b24513096;5.0;2019.0;Schwarz;4 (Grün);Automatik;1991.0;;14689.0;Super 95 (Rußpartikelfilter);211.0;Mercedes-Benz;GLC 250;42470.0;Euro 6d-TEMP;5.0
volkswagen-golf-vii-iq-drive-1-5-tsi-acc-nav-pdc-bt-led-navi-benzin-weiss-61ab6fb9-c832-46f2-b092-565949519373;5.0;2019.0;Weiß;4 (Grün);Schaltgetriebe;1498.0;Limousine;4600.0;Super 95;131.0;Volkswagen;Golf;21190.0;Euro 6;4.0
mercedes-benz-b-180-benzin-grau-5768911f-e77c-4bd1-b126-beb0ccc58d23;5.0;2014.0;Grau;4 (Grün);Schaltgetriebe;1595.0;Limousine;49840.0;Super 95;122.0;Mercedes-Benz;B 180;13990.0;Euro 6;5.0
volkswagen-golf-variant-1-5-tsi-join-navi-bluetooth-anschlussgaran-benzin-weiss-94b4b410-2c74-4786-8834-2e30fe4a1f5c;5.0;2019.0;Weiß;4 (Grün);Schaltgetriebe;1498.0;Kombi;12500.0;Super 95;131.0;Volkswagen;Golf;20975.0;Euro 6d-TEMP;4.0
volkswagen-golf-sportsvan-1-4-tsi-lounge-dsg-navi-climatron-sitzhzg-tempoma-benzin-gold-a4233e6f-b2a6-4d0c-a19e-4e91d35f2ea6;5.0;2016.0;Gold;4 (Grün);Automatik;1395.0;Limousine;33771.0;Super 95;125.0;Volkswagen;Golf Sportsvan;14989.0;Euro 6;5.0
hyundai-i30-select-klima-notbremsfunktion-benzin-weiss-76f25e84-2756-43c2-ab36-a7bcc97f4cf1;5.0;2019.0;Weiß;Keine;Schaltgetriebe;1368.0;Sonstige;82.0;Super 95 (Rußpartikelfilter);99.0;Hyundai;i30;12990.0;Keine;4.0
opel-astra-h-1-4-2-hand-klima-hu-01-2022-benzin-silber-411fcc5a-6c88-4779-998c-1a79918b4ef5;5.0;2006.0;Silber;4 (Grün);Schaltgetriebe;1364.0;Limousine;191000.0;Super 95;90.0;Opel;Astra;2499.0;Euro 4;5.0
audi-a4-avant-ambition-2-0-tdi-multitronic-klima-xenon-na-diesel-schwarz-96202061-a445-41f4-8606-7a68c680a3df;0.0;2015.0;Schwarz;4 (Grün);Automatik;1968.0;Kombi;86300.0;Diesel (Rußpartikelfilter);150.0;Audi;A4;20979.0;Euro 6;4.0
citroen-c3-bluehdi100-stop-start-feel-weiss-1e844ac7-acbf-417f-bb9b-6509bcd7e819;5.0;;Weiß;Keine;Schaltgetriebe;1499.0;Limousine;50.0;;102.0;Citroen;C3;17500.0;Keine;0.0
bmw-218-active-tourer-218i-active-tourer-dkg-sport-line-na-benzin-blau-c81d0fdf-b70d-45bc-819c-352d263901d2;5.0;2019.0;Blau;4 (Grün);Automatik;1499.0;Van/Kleinbus;12990.0;Super 95 (Rußpartikelfilter);140.0;BMW;218;25450.0;Euro 6d-TEMP;5.0
nissan-qashqai-1-2-dig-t-acenta-automatik-navi-benzin-grau-a2b2e032-1c7c-45ff-80b5-7848b719115c;5.0;2017.0;Grau;1 (Keine);Schaltgetriebe;1197.0;SUV/Geländewagen/Pickup;26500.0;Super 95;116.0;Nissan;Qashqai;16950.0;Euro 6;5.0
volkswagen-passat-variant-2-0-tdi-bmt-comfortline-navi-acc-dach-diesel-schwarz-44d53a5a-9021-43f7-97e5-2a42ed522776;5.0;2017.0;Schwarz;4 (Grün);Schaltgetriebe;1984.0;Kombi;112500.0;Diesel;150.0;Volkswagen;Passat Variant;15449.0;Euro 6;5.0
nissan-leaf-acenta-mit-kauf-batterie-30-kwh-elektro-silber-15beb5b5-b30b-4cba-9f8a-ae9e194b07f5;5.0;2018.0;Silber;4 (Grün);Automatik;;Limousine;11390.0;Strom;109.0;Nissan;Leaf;16990.0;Keine;5.0
renault-kadjar-tce-160-edc-gpf-bose-edition-benzin-blau-03d917aa-b574-756d-e053-0100007fe923;5.0;2019.0;Blau;Keine;Automatik;1332.0;SUV/Geländewagen/Pickup;11182.0;Benzin (Rußpartikelfilter);159.0;Renault;Kadjar;29970.0;Euro 6d-TEMP;5.0
mercedes-benz-c-180-d-amg-line-widescreen-navi-1-597-ccm-diesel-schwarz-c768c851-10df-49be-8036-a9d7633bc7b6;5.0;2019.0;Schwarz;4 (Grün);Automatik;1597.0;Limousine;29216.0;Diesel (Rußpartikelfilter);122.0;Mercedes-Benz;C 180;24940.0;Euro 6d-TEMP;4.0
mercedes-benz-c-220-d-amg-line-panorama-distronic-airmatic-diesel-weiss-85a9b36f-5e57-493e-991d-99d082eb7cb7;5.0;2019.0;Weiß;4 (Grün);Automatik;1950.0;Limousine;22819.0;Diesel (Rußpartikelfilter);194.0;Mercedes-Benz;C 220;36888.0;Euro 6d-TEMP;4.0
ford-transit-kombi-350-l2h2-autm-klima-paket3-topzust-diesel-b4a15a78-bab9-4ad4-a618-6a9bb4cd4b03;9.0;2018.0;;4 (Grün);Automatik;1995.0;Kombi;30929.0;Diesel (Rußpartikelfilter);170.0;Ford;Transit;26950.0;Euro 6;4.0
fiat-500-lim-s-benzin-grau-ee7d1551-7171-49e7-9658-bb7423e4aeea;0.0;2015.0;Grau;1 (Keine);Schaltgetriebe;875.0;Kleinwagen;27300.0;Benzin;86.0;Fiat;500;8490.0;Euro 6;3.0
peugeot-207-urban-move-diesel-weiss-d2f6c5f5-0b3b-4ae9-8c54-719ee40b5fb9;5.0;2008.0;Weiß;Keine;Schaltgetriebe;1560.0;Kleinwagen;182000.0;Diesel (Rußpartikelfilter);90.0;Peugeot;207;990.0;Euro 4;2.0
opel-astra-sports-tourer-astra-1-6-t-sports-tourer-sport-opc-benzin-silber-d1906345-2f99-4d94-b210-0a8ef53cab92;5.0;2012.0;Silber;4 (Grün);Schaltgetriebe;1598.0;Kombi;94400.0;Super 95;179.0;Opel;Astra;10990.0;Euro 5;5.0
seat-arona-xcellence-1-0-tsi-navi-pdc-led-kamera-uvm-benzin-weiss-fd4ce097-0c64-4260-8464-7c33edf6a58e;5.0;2019.0;Weiß;4 (Grün);Schaltgetriebe;999.0;SUV/Geländewagen/Pickup;10540.0;Normal/Benzin E10 91 (Rußpartikelfilter);95.0;SEAT;Arona;16890.0;Euro 6d-TEMP;5.0
toyota-auris-touring-sports-e18-10-2012-hybrid-edition-s-benzin-93ef398a-d46f-4d0b-99fe-c72b6f85ca7c;0.0;2016.0;;1 (Keine);Schaltgetriebe;1798.0;Kombi;65500.0;Super 95;99.0;Toyota;Auris;13990.0;Keine;5.0
toyota-auris-sol-klimaaut-tempomat-benzin-silber-56247d53-ace8-41af-94aa-960b1fdcb657;5.0;2007.0;Silber;4 (Grün);Schaltgetriebe;1598.0;Limousine;78000.0;Super 95;124.0;Toyota;Auris;4490.0;Euro 4;4.0
chevrolet-captiva-2-2-diesel-4wd-autom-navi-leder-xenon-diesel-schwarz-0db702e2-ddf1-4a24-9c9b-126d35da915e;7.0;2012.0;Schwarz;Keine;Automatik;2231.0;SUV/Geländewagen/Pickup;172800.0;Diesel (Rußpartikelfilter);184.0;Chevrolet;Captiva;7850.0;Euro 5;4.0
ford-c-max-1-0-ecoboost-sitz-lenkradheizung-pdc-benzin-schwarz-620d2792-9bd7-4cdd-bb3e-90130a260080;5.0;2016.0;Schwarz;4 (Grün);Schaltgetriebe;998.0;Van/Kleinbus;43427.0;Normal/Benzin 91;125.0;Ford;C-Max;13290.0;Euro 6;5.0
skoda-octavia-combi-rs-2-0l-tdi-diesel-weiss-c81ea6d8-f7f3-420b-b065-784b9b35c6d1;5.0;2017.0;Weiß;4 (Grün);Schaltgetriebe;;Kombi;99000.0;Diesel (Rußpartikelfilter);184.0;Skoda;Octavia;19890.0;Euro 6;5.0
bmw-114-testing-group-loging-created-from-2142184859-benzin-beige-dcf4504c-642a-461d-b00e-9efe18339946;0.0;2020.0;Beige;Keine;;;Cabrio;9999999.0;Benzin;;BMW;114;9999999.0;Keine;0.0
renault-clio-iii-dynamique-1-hand-tuev-neu-benzin-schwarz-cdc3b5ea-6ae3-42dc-9545-ae4816cce2cc;5.0;2009.0;Schwarz;4 (Grün);Schaltgetriebe;1149.0;Kleinwagen;209300.0;Super 95;75.0;Renault;Clio;2599.0;Euro 4;4.0
toyota-auris-hybrid-executive-tuev-klima-elektro-benzin-schwarz-93e91762-97a9-4d07-bf1a-eee675450dd6;5.0;2011.0;Schwarz;4 (Grün);Automatik;1798.0;Limousine;151200.0;Normal/Benzin 91;99.0;Toyota;Auris;6200.0;Euro 5;4.0
porsche-997-porsche-911-997-targa-4-benzin-silber-99cc17aa-2e9f-f465-e053-0100007fe0c8;0.0;2009.0;Silber;Keine;Automatik;;Coupé;140000.0;Benzin;325.0;Porsche;997;46500.0;Keine;0.0
volvo-v40-d2-diesel-weiss-9bb4e714-c12e-41ef-9436-cd192ab7d438;5.0;2013.0;Weiß;Keine;Schaltgetriebe;1560.0;Limousine;150173.0;Diesel;114.0;Volvo;V40;6500.0;Euro 5;5.0
volkswagen-passat-variant-1-6-tdi-bluemotion-diesel-silber-0f146670-3676-4ad6-b538-4a3c5b683ca8;5.0;2014.0;Silber;Keine;Schaltgetriebe;1598.0;Kombi;151000.0;Diesel;105.0;Volkswagen;Passat Variant;9500.0;Euro 5;5.0
kia-rio-1-0-t-gdi-platinum-edition-klima-leder-alu-benzin-schwarz-994e1a10-8b52-46a0-81c9-4d8808eebe04;0.0;2017.0;Schwarz;4 (Grün);Schaltgetriebe;998.0;Limousine;48600.0;Super 95;120.0;Kia;Rio;12979.0;Euro 6;5.0
bmw-235-m235-i-xdrive-coupe-leder-navi-hifi-xenon-drasist-benzin-rot-3f096686-cff1-4d8e-80b5-74746d09d6b2;4.0;2016.0;Rot;4 (Grün);Automatik;2979.0;Coupé;44990.0;Super 95;326.0;BMW;235;28950.0;Euro 6;2.0
smart-roadster-hardtop-benzin-schwarz-47dcd208-ecd7-4424-b222-2682956657bd;0.0;2006.0;Schwarz;Keine;Schaltgetriebe;698.0;Cabrio;102421.0;Super 95;61.0;smart;roadster;1950.0;Keine;2.0
opel-mokka-1-4-turbo-aut-edition-klimaaut-alu-sitzhzg-benzin-silber-95f695b5-e3a5-48cf-b89b-6360d51f284f;0.0;2016.0;Silber;4 (Grün);Automatik;1364.0;SUV/Geländewagen/Pickup;39212.0;Super 95;140.0;Opel;Mokka;13890.0;Euro 6;5.0
volkswagen-caddy-2-0-tdi-trendline-navi-klima-ahk-sitzhzg-1-hd-diesel-blau-adf1bfcd-2e12-436b-b2c0-e0ab2b83da89;0.0;2015.0;Blau;4 (Grün);Schaltgetriebe;1968.0;Van/Kleinbus;178121.0;Diesel (Rußpartikelfilter);102.0;Volkswagen;Caddy;9990.0;Euro 6;0.0
volkswagen-golf-vii-1-6-tdi-variant-lounge-bmt-pdc-sitzhzg-diesel-grau-c9d76b1e-a364-4742-90a9-2f17db89bd19;0.0;2016.0;Grau;4 (Grün);Automatik;1598.0;Kombi;156212.0;Diesel (Rußpartikelfilter);110.0;Volkswagen;Golf;8990.0;Euro 6;4.0
volkswagen-golf-plus-2-0-tdi-dpf-style-diesel-schwarz-556793bd-dbba-4aee-8797-f97faf377f37;5.0;2012.0;Schwarz;4 (Grün);Schaltgetriebe;1968.0;Limousine;95000.0;Diesel (Rußpartikelfilter);140.0;Volkswagen;Golf Plus;8900.0;Euro 5;5.0
volkswagen-tiguan-highline-4motion-2-0-tdi-scr-dsg-led-pano-ledernav-diesel-beige-a1972e41-1675-45c5-b322-2dd4e25a59f2;5.0;2017.0;Beige;4 (Grün);Automatik;1968.0;SUV/Geländewagen/Pickup;81150.0;Diesel;150.0;Volkswagen;Tiguan;27349.0;Euro 6;4.0
audi-a5-cabriolet-sport-3x-s-line-2-0-tfsi-quattro-s-troni-benzin-schwarz-4d763dfd-a0b2-40b9-9272-64207b035c01;4.0;2017.0;Schwarz;4 (Grün);Automatik;1984.0;Cabrio;47090.0;Benzin;252.0;Audi;A5;39749.0;Euro 6;2.0
audi-a3-cabriolet-2-0-tdi-s-tronic-navi-xenon-climatronic-diesel-weiss-428c585a-0f26-43c6-a43a-01ac7eb12447;4.0;2017.0;Weiß;4 (Grün);Automatik;1968.0;Cabrio;39550.0;Diesel;150.0;Audi;A3;24449.0;Euro 6;2.0
volkswagen-beetle-sport-2-0-tsi-dsg-pano-leder-navi-gra-benzin-silber-2830716d-6563-48ff-9c7d-52914e5097f9;4.0;2012.0;Silber;4 (Grün);Automatik;1984.0;Limousine;81550.0;Benzin;200.0;Volkswagen;Beetle;11899.0;Euro 5;2.0
volkswagen-passat-variant-highline-1-4-tsi-act-7-gang-dsg-navi-dcc-leder-acc-benzin-grau-0294c1fe-82ae-47d0-b28c-1815831792d0;5.0;2017.0;Grau;4 (Grün);Automatik;1395.0;Kombi;60850.0;Benzin;150.0;Volkswagen;Passat Variant;24349.0;Euro 6;4.0
audi-q5-3-0-tdi-q-black-edition-luft-stdhzg-upe86teur-diesel-schwarz-eb6d5e99-d62d-49af-a6a9-c215383523b6;5.0;2018.0;Schwarz;Keine;Automatik;2967.0;SUV/Geländewagen/Pickup;77030.0;Diesel (Rußpartikelfilter);286.0;Audi;Q5;49990.0;Euro 6;4.0
audi-a6-2-0-tdi-ultra-avant-s-line-el-heckklappe-diesel-grau-2ec68c32-7c6a-480f-b6e0-ef3c332b95cd;5.0;2016.0;Grau;Keine;Automatik;1968.0;Kombi;85900.0;Diesel (Rußpartikelfilter);190.0;Audi;A6;22900.0;Euro 6;5.0
fiat-qubo-diesel-silber-447ff548-7bb9-410f-b3b0-658dcf771572;0.0;2011.0;Silber;Keine;Schaltgetriebe;;Van/Kleinbus;188300.0;Diesel;75.0;Fiat;Qubo;2550.0;Keine;0.0
ds-automobiles-ds-7-crossback-bluehdi-180-aut-business-line-navi-led-visio-diesel-weiss-6b837129-aff1-47e9-932a-48dbb0c8f264;5.0;2019.0;Weiß;4 (Grün);Automatik;1997.0;SUV/Geländewagen/Pickup;61900.0;Diesel (Rußpartikelfilter);177.0;DS Automobiles;DS 7 Crossback;31900.0;Euro 6;5.0
citroen-c4-picasso-bluehdi-120-selection-navi-twa-u-v-m-diesel-grau-72a5a7c0-c0dd-4dce-b01e-27013aa08d0e;5.0;2016.0;Grau;4 (Grün);Schaltgetriebe;1560.0;Kombi;29151.0;Diesel (Rußpartikelfilter);120.0;Citroen;C4;16490.0;Euro 6;5.0
volkswagen-golf-vii-variant-2-0-tdi-bmt-comfortline-navi-diesel-weiss-0c3ce158-9f97-4094-84cf-6a046bfc32e7;0.0;2017.0;Weiß;4 (Grün);Schaltgetriebe;1968.0;Kombi;80600.0;Diesel (Rußpartikelfilter);150.0;Volkswagen;Golf;16503.0;Euro 6;4.0
citroen-ds3-puretech-110-start-stop-eat6-so-chic-benzin-schwarz-95841ebf-81de-443f-b3d1-29cbbe18075b;5.0;2019.0;Schwarz;4 (Grün);Automatik;1199.0;Kleinwagen;16929.0;Super 95 / Normal/Benzin 91;110.0;Citroen;DS3;16490.0;Keine;3.0
jaguar-xf-35t-prestige-benzin-weiss-aeed1899-0bd9-4060-b7aa-e14554da8e4a;5.0;2015.0;Weiß;Keine;Automatik;2995.0;Limousine;70000.0;Benzin;340.0;Jaguar;XF;14500.0;Euro 6;4.0
mercedes-benz-b-180-d-navigation-pts-sitzhzg-temp-1-hand-eu-6-navi-diesel-silber-3f95e66a-4722-4ca5-aa27-a228a4052a4e;5.0;2017.0;Silber;4 (Grün);Schaltgetriebe;1461.0;Van/Kleinbus;44150.0;Diesel (Rußpartikelfilter);109.0;Mercedes-Benz;B 180;15950.0;Euro 6;5.0
